material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
"""darwin-glass""","""r365-1) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-07-27,,,WorthPoint
"""darwin-glass""","""(r365-34) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-07-24,,,WorthPoint
"""darwin-glass""","""(r365-41) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-07-15,,,WorthPoint
"""darwin-glass""",Darwin Glass Tektite 1.52g – Rare Impactite From Tasmania | Grounding Stone,33,2025-07-14,1.52,21.71,WorthPoint
"""darwin-glass""","""(r365-53) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-07-14,,,WorthPoint
"""darwin-glass""",5.04 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,7.99,2025-07-11,5.04,1.59,WorthPoint
"""darwin-glass""",Darwin Glass -- 6g - Austalite - Darwinite - Tektite - Impactite #win72.,17.48,2025-07-08,6,2.91,WorthPoint
"""darwin-glass""","""(r365-42) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-06-27,,,WorthPoint
"""darwin-glass""",Darwin Glass - 13g - Austalite - Darwinite - Tektite - Impactite #big49,16.06,2025-06-26,13,1.24,WorthPoint
"""darwin-glass""","""r365-3) 1-1/2"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",15.99,2025-06-25,,,WorthPoint
"""darwin-glass""","""(r365-54) 1-3/4"""" Fulgurite Lightning Strike Beach Sand Glass Georgia Fulgurites""",16.49,2025-06-24,,,WorthPoint
"""darwin-glass""",4.31 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,7.5,2025-06-09,4.31,1.74,WorthPoint
"""darwin-glass""",3.39 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.49,2025-06-09,3.39,1.62,WorthPoint
"""darwin-glass""",4.47 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,8.99,2025-06-09,4.47,2.01,WorthPoint
"""darwin-glass""",5.39 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,8.99,2025-06-09,5.39,1.67,WorthPoint
"""darwin-glass""",3.50 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,7.99,2025-06-09,3.5,2.28,WorthPoint
