material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
darwin-glass,Darwin Glass -- 11g - Austalite - Darwinite - Tektite - Impactite #gls10,33.99,2022-02-22,11.0,3.09,WorthPoint
darwin-glass,Darwin Glass -- 6g -- Austalite - Darwinite - Tektite - Impactite #win85,34.99,2022-02-22,6.0,5.83,WorthPoint
darwin-glass,1.97 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.8,2022-02-21,1.97,3.45,WorthPoint
darwin-glass,1.10 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.9,2022-02-17,1.1,5.36,WorthPoint
darwin-glass,10.7 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,34.99,2022-02-17,10.7,3.27,WorthPoint
darwin-glass,3.08 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,9.5,2022-02-17,3.08,3.08,WorthPoint
darwin-glass,Darwin Glass -- 34g - Austalite - Darwinite - Tektite - Impactite #gls4,99.99,2022-02-13,34.0,2.94,WorthPoint
darwin-glass,2.06 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,8.8,2022-02-08,2.06,4.27,WorthPoint
darwin-glass,👍 THINGS IMPORTANT By DARWIN GLASS HB/DJ SERMONS ON THE CROSS,10.0,2022-02-07,,,WorthPoint
darwin-glass,1.73 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.5,2022-01-31,1.73,3.76,WorthPoint
darwin-glass,4.72 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,14.0,2022-01-28,4.72,2.97,WorthPoint
darwin-glass,Darwin Glass 25 Gm Specimen,30.0,2022-01-28,25.0,1.2,WorthPoint
darwin-glass,1.27 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,5.9,2022-01-23,1.27,4.65,WorthPoint
darwin-glass,Darwin Glass -- 8g - Austalite - Darwinite - Tektite - Impactite #nud14,14.99,2022-01-19,8.0,1.87,WorthPoint
darwin-glass,Darwin Glass -- 5.8g - Austalite - Darwinite - Tektite - Impactite #dg10,14.99,2022-01-19,5.8,2.58,WorthPoint
darwin-glass,1.68 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,7.0,2022-01-19,1.68,4.17,WorthPoint
darwin-glass,2.06 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,8.25,2022-01-12,2.06,4.0,WorthPoint
darwin-glass,1.69 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.5,2022-01-06,1.69,3.85,WorthPoint
darwin-glass,1.29 Grams As Found Natural DARWIN GLASS From METEORITE Impact In AUSTRALIA,6.3,2022-01-06,1.29,4.88,WorthPoint
darwin-glass,Darwin Glass -- 26g - Austalite - Darwinite - Tektite - Impactite #gls1,78.99,2022-01-06,26.0,3.04,WorthPoint
darwin-glass,11.24 Grams NATURAL DARWIN GLASS From METEORITE Impact AUSTRALIA,25.0,2021-12-23,11.24,2.22,WorthPoint
