material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
gibeon-meteorite,76 Gm Etched Gibeon Iron Meteorite Half Slice Museum Grade Namibia Africa,494.1,2025-05-19,76,6.5,WorthPoint
gibeon-meteorite,Gibeon Meteorite Slice 7.83 Grams - Namibia-found 1836- See Card,20,2025-05-11,7.83,2.55,WorthPoint
gibeon-meteorite,90 Gm Etched Gibeon Iron Meteorite Quarter Cut Museum Grade Namibia Africa,645.05,2025-05-02,90,7.17,WorthPoint
gibeon-meteorite,Gibeon Meteorite Skull,3250,2025-04-23,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite Sphere - 426.5 Grams,3500,2025-04-23,426.5,8.21,WorthPoint
gibeon-meteorite,Gibeon Meteorite End Cut - 526.6 Grams,1500,2025-04-23,526.6,2.85,WorthPoint
gibeon-meteorite,Gibeon Meteorite - 17.2 Kilograms,17500,2025-04-23,,,WorthPoint
gibeon-meteorite,131 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,949.05,2025-04-21,131,7.24,WorthPoint
gibeon-meteorite,"(153.7 Gram) Gibeon Iron Meteorite Slice From Namibia, Natural Meteorite Slice.",150,2025-04-21,153.7,0.98,WorthPoint
gibeon-meteorite,826 Gm Canyon Diablo Iron Meteorite,300,2025-04-14,826,0.36,WorthPoint
gibeon-meteorite,362 Gm Etched Gibeon Iron Meteorite End Cut Museum Grade Namibia Africa,2089.05,2025-03-29,362,5.77,WorthPoint
gibeon-meteorite,"2,546g GIBEON IRON METEORITE NAMIBIA, AFRICA 5.61 LBS",2225,2025-03-22,546,4.08,WorthPoint
gibeon-meteorite,"Gibeon Iron Meteorite, 170 Grams (6 Ounces), With Widmanstatten Crystals",280,2025-03-16,170,1.65,WorthPoint
gibeon-meteorite,🌌 Space Rock 🪨 Magnetic Gibeon Iron Nickel Meteorite 64.25 Grams Africa Find,20.5,2025-03-05,64.25,0.32,WorthPoint
gibeon-meteorite,Large 14 Pound Section From A Gibeon Iron-Nickel Meteorite,4750,2025-02-27,,,WorthPoint
gibeon-meteorite,Gibeon Iron Meteorite 228 Gram Cut Etched Approximate Cube,250,2025-02-23,228,1.1,WorthPoint
gibeon-meteorite,Gibeon Iron Meteorite Found Metal Detecting In Namibia Africa Rare Space Rock 🪨,55,2025-02-17,,,WorthPoint
gibeon-meteorite,Sikhote-Alin & Gibeon Meteorites 5 Grams And .5 Grams Meteorite,14.99,2025-02-14,5,3,WorthPoint
gibeon-meteorite,Gibeon Meteorite Slice,500,2025-02-13,,,WorthPoint
gibeon-meteorite,Gibeon Meteorite. 26.1 Grams. Etched Slice.,100,2025-02-07,26.1,3.83,WorthPoint
gibeon-meteorite,Lot Of 9 Fossils And Gibeon Meteorite,33,2025-02-05,,,WorthPoint
gibeon-meteorite,Beautiful 364g Etched Gibeon Meteorite End Cut With Brilliant Etch,500,2025-02-03,364,1.37,WorthPoint
gibeon-meteorite,103 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,683.1,2025-01-17,103,6.63,WorthPoint
gibeon-meteorite,Mini Museum Meteorite Necklace,80,2025-01-13,,,WorthPoint
gibeon-meteorite,"Thumbnail, Gibeon Meteorite, Gibeon, Namibia",180,2025-01-06,,,WorthPoint
gibeon-meteorite,66 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,449.1,2024-12-22,66,6.8,WorthPoint
gibeon-meteorite,230 Gm Etched Gibeon Iron Meteorite Slice Museum Grade Namibia Africa,1556.1,2024-12-02,230,6.77,WorthPoint
gibeon-meteorite,GIBEON Iron Meteorite Carved Oval WIDMANSTATTEN Carving Jewelry Wire Wrapping,43.99,2024-12-01,,,WorthPoint
gibeon-meteorite,GIBEON RHODIUM PLATED Iron Meteorite Carved Star WIDMANSTATTEN Carving,279.99,2024-11-28,,,WorthPoint
gibeon-meteorite,GIBEON Iron Meteorite Carved Triangle WIDMANSTATTEN Carving Jewelry,43.99,2024-11-15,,,WorthPoint
