material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
osmium,PARLIAMENT • Osmium • 1970 ROCK FUNK R&B SOUL GOSPEL Jacksonville Pressing EX,271.75,2025-10-17,,,WorthPoint
osmium,Parliament 1974 Original Pressing Lp Of Up For The Down Stroke Its Graded A VG +,180.99,2025-10-16,,,WorthPoint
osmium,Iridium Metal .9995 1 Gram Bar Bullion Or Element Collection USA SHIPPING,355,2025-10-16,1,355,WorthPoint
osmium,PARLIAMENT Osmium 1970 Funkadelic LP Vinyl George Clinton VG+,282.87,2025-10-15,,,WorthPoint
osmium,Vintage Permo Point Nylon Phonograph / Jukebox Needle For 78's / 3 Mil Tip,11.99,2025-10-13,,,WorthPoint
osmium,Osmium Set In Resin Element Collectable,125,2025-10-13,,,WorthPoint
osmium,Parliament Osmium 1970 8 Track Tape Invictus 8XT-7302 George Clinton Untested,26,2025-10-12,7302,0,WorthPoint
osmium,Parliament - Osmium Vinyl LP Invictus Reissue EX/EX Geroge Clinton P-funk,8.5,2025-10-09,,,WorthPoint
osmium,"""the Next Morning """"same"""" New Vinyl Reissue""",16.25,2025-10-08,,,WorthPoint
osmium,BISMUTH Rainbow Iridescent Crystal Cluster Mineral Specimen Element,10.39,2025-10-07,,,WorthPoint
osmium,Rhenium Metal 10mm Density Cube 99.95% For Element Collection USA SHIPPING,275,2025-10-05,,,WorthPoint
osmium,Osmium: Deluxe Edition-Limited Expanded Edition With Bonus Tracks By Parliament,32.99,2025-10-05,,,WorthPoint
osmium,Crystalline Osmium 1/10th Oz Sealed In Acrylic Housing - Made In Austria,330,2025-10-04,,,WorthPoint
osmium,OSMIUM From The Ashes CD - Rare Thrash Metal Exodus Warbringer FREE SHIPPING,19.99,2025-10-04,,,WorthPoint
osmium,Parliament Osmium: Deluxe Limited Expanded Edition 2LP Record Store Day 2024,34.95,2025-09-30,,,WorthPoint
osmium,RARE HISTORIC Native Iridium Platinum-Group Crystals COLOMBIA - Ex. Sherk,160.5,2025-09-26,,,WorthPoint
osmium,"Parliament - Osmium - RSD 2LP GREEN VINYL IN SHRINK W/ HYPE 2024 Demon Records,",35,2025-09-21,,,WorthPoint
osmium,Crystalline Osmium 1 Gram Sealed In Acrylic Housing - Made In Austria,125,2025-09-18,1,125,WorthPoint
