material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
bismuth-crystal,Vintage Wollensak 3M 4760 Stereo Cassette Deck Top Loader Dolby NR,18.5,2025-10-15,,,WorthPoint
bismuth-crystal,Small Bismuth Crystal Specimens Pack Of 5 Beautiful Rainbow Mineral 0.5-0.75 In,19.95,2025-10-15,,,WorthPoint
bismuth-crystal,80-100g Aura Rainbow Titanium Bismuth Quartz Crystal Mineral Specimens Decor,43.8,2025-10-15,100,0.44,WorthPoint
bismuth-crystal,"Bismuth Crystal Stone Specimen For Collecting,Wire Wrapping,Wicca LOT OF 10",9.95,2025-10-15,,,WorthPoint
bismuth-crystal,Bismuth Lab-grown New Zealand Minerals Crystals Gems-min,7.99,2025-10-11,,,WorthPoint
bismuth-crystal,Bismuth Mineral Element Display Specimen Weight: Grams Size: 43x23 Mm,8.5,2025-10-11,,,WorthPoint
bismuth-crystal,Natural Aura Rainbow Titanium Bismuth Crystal Cluster Energy Healing Stone Decor,9.21,2025-10-09,,,WorthPoint
bismuth-crystal,BISMUTH Rainbow Iridescent Crystal Cluster Mineral Specimen Element,10.39,2025-10-07,,,WorthPoint
bismuth-crystal,166 Gram Lot Of Bismuth Crystals Healing Specimens Gems Crystal Jewelry Gem,7.99,2025-10-07,166,0.05,WorthPoint
bismuth-crystal,18g 1in 1in .4in THUMBNAIL BISMUTH CRYSTALS USA MAN-MADE #130,5.99,2025-09-28,18,0.33,WorthPoint
bismuth-crystal,Bismuth Ore Crystal Ghost Figurine Halloween Scary,22,2025-09-26,,,WorthPoint
bismuth-crystal,Bismuth Specimen Aura Rainbow Titanium Blues Pinks L@@K Free Ship & Gift GRP 1,11.19,2025-09-22,,,WorthPoint
bismuth-crystal,120g Natural Aura Red Titanium Quartz Crystal Cluster Spiritual Healing Gemstone,12.06,2025-09-17,120,0.1,WorthPoint
bismuth-crystal,100g Natural Aura Green Titanium Quartz Crystal Cluster Geode Spiritual Healing,11.39,2025-09-10,100,0.11,WorthPoint
bismuth-crystal,Natural Aura Rainbow Titanium Quartz Crystal Cluster Healing Gemstone Specimens,11.79,2025-09-08,,,WorthPoint
bismuth-crystal,Iridescent Rainbow Bismuth Crystal - Lab Grown China - Intricate Geometric,11.99,2025-09-07,,,WorthPoint
bismuth-crystal,50g Natural Rainbow Aura Titanium Bismuth Crystal Meditation Healing Stone Decor,10.49,2025-09-05,50,0.21,WorthPoint
bismuth-crystal,Natural Aura Rainbow Titanium Quartz Crystal Cluster Meditation Healing Specimen,11.79,2025-09-01,,,WorthPoint
bismuth-crystal,"""4.2"""" BISMUTH Heart Iridescent Metal Crystals Palm Stone - Lab Grown""",26.09,2025-08-28,,,WorthPoint
bismuth-crystal,1.3 Lb Rainbow Bismuth Crystal Cubic Cluster Large 616g,39.9,2025-08-27,616,0.06,WorthPoint
bismuth-crystal,280–320g Rainbow Bismuth Crystal Cluster – Large Iridescent Metal Specimen,44.99,2025-08-26,320,0.14,WorthPoint
bismuth-crystal,Bismuth Crystal Metal Skull,19.99,2025-08-11,,,WorthPoint
bismuth-crystal,Bismuth Crystal Illuminati Eye Medallion,30,2025-08-09,,,WorthPoint
bismuth-crystal,(R50-18) 25.9 Gram Bismuth Rainbow Crystal Element Bi Gemstone Mineral Specimen,26.99,2025-08-08,25.9,1.04,WorthPoint
bismuth-crystal,"Natural Bismuth Ore,Rainbow Bismuth, Metal Crystal,Crystal Gifts,Mineral Spec...",131.32,2025-08-03,,,WorthPoint
bismuth-crystal,Smiling Buddha Figurine-Rainbow Bismuth Crystal Fat Buddha Sculpture-4”x4” Heavy,19.95,2025-07-20,,,WorthPoint
bismuth-crystal,120g Natural Blue Titanium Quartz Crystal Cluster Druzy Geode Reiki Healing Gift,11.58,2025-07-20,120,0.1,WorthPoint
bismuth-crystal,Nervous System Puzzle Big Bismuth Crystal One Of A Kind #153 267 Piece 4MM Wood,40.95,2025-07-18,,,WorthPoint
bismuth-crystal,"Geometric Rainbow Bismuth Crystal Mineral Specimen, Steeped Ore, 62g",15,2025-07-17,62,0.24,WorthPoint
bismuth-crystal,70g Natural Rainbow Aura Crystal Titanium Bismuth Ore Energy Specimen Healing US,10.99,2025-07-17,70,0.16,WorthPoint
bismuth-crystal,1 Troy Ounce .9999 Fine Raw Bismuth - Grimm Metals,13,2025-07-17,,,WorthPoint
bismuth-crystal,Bismuth 10 Kg (22 LB) Wholesale Lot (AAA-grade) Rainbow Crystals,1099,2025-07-16,10000,0.11,WorthPoint
bismuth-crystal,50 Pounds - 99.99% Pure Bismuth Metal Pieces,995,2025-07-16,,,WorthPoint
bismuth-crystal,Bismuth Cluster Specimen Large Bismuth Crystal Man Made Crystals Metal Bismuth,44.95,2025-07-13,,,WorthPoint
bismuth-crystal,70g Natural Rainbow Aura Titanium Bismuth Crystal Spiritual Healing Specimens US,10.73,2025-07-05,70,0.15,WorthPoint
bismuth-crystal,250–330g Rainbow Bismuth Crystal Tower – Large Iridescent Metal Mineral Specimen,39.99,2025-06-29,330,0.12,WorthPoint
bismuth-crystal,"Large Rainbow Bismuth Crystal Skull 59oz, US Made And Shipped (59-2001)",85,2025-06-29,1672.65,0.05,WorthPoint
bismuth-crystal,Bismuth Crystal Wire Wrap Bi STEM Education Crystal Grid Rainbow Bis75,14,2025-06-28,,,WorthPoint
bismuth-crystal,Mountain Range Bismuth Crystal Cluster Display 1.4 LB 632g,44.9,2025-06-28,632,0.07,WorthPoint
bismuth-crystal,Vintage High Purity Bismuth Crystal Quartz Rainbow 256 Oz Meditation Chakra Heal,5.48,2025-06-25,7257.6,0,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Cluster Diamond Face 192g,22.9,2025-06-25,192,0.12,WorthPoint
bismuth-crystal,99.99% Pure Bismuth Metal Pieces - 10lbs,83.89,2025-06-24,,,WorthPoint
bismuth-crystal,"Iridescent Bismuth Crystals, Germany",12.5,2025-06-23,,,WorthPoint
bismuth-crystal,Natural Aura Green Titanium Quartz Crystal Point Stone Cluster Specimens Healing,10.44,2025-06-21,,,WorthPoint
bismuth-crystal,30g Natural Rainbow Aura Titanium Bismuth Crystal Spiritual Reiki Stone Cluster,9.21,2025-06-15,30,0.31,WorthPoint
bismuth-crystal,80g Natural Aura Yellow Titanium Quartz Crystal Cluster Healing Gemstone Geode,10.49,2025-06-15,80,0.13,WorthPoint
bismuth-crystal,Bismuth Mineral Element Display Specimen Weight: 46 Grams,10,2025-06-14,46,0.22,WorthPoint
bismuth-crystal,Bismuth Wholesale Lot Of 6 Rainbow Crystals 162g Total,34.99,2025-06-11,162,0.22,WorthPoint
bismuth-crystal,Rare Natural Aura Yellow Titanium Quartz Crystal Cluster Druzy Geode Healing US,9.97,2025-06-11,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Healing Cluster Chunks Mineral Rocks Specimen Home Decor,17.98,2025-06-07,,,WorthPoint
bismuth-crystal,100g Natural Rainbow Aura Titanium Bismuth Specimen Stone Crystal Cluster Reiki,7.17,2025-06-07,100,0.07,WorthPoint
bismuth-crystal,Bismuth Crystal Pink Pyramid,20,2025-06-05,,,WorthPoint
bismuth-crystal,Large Natural Blue Titanium Quartz Crystal Cluster Chakra Rock Stone Druzy Geode,11.58,2025-05-26,,,WorthPoint
bismuth-crystal,70g Natural Rainbow Aura Titanium Bismuth Crystal Ore Specimen Chakra Reiki,10.44,2025-05-25,70,0.15,WorthPoint
bismuth-crystal,Natural Rainbow Aura Crystal Titanium Bismuth Ore Stone Specimens Healing,8.35,2025-05-19,,,WorthPoint
bismuth-crystal,"""3.30"""" Iridescent Metallic Hoppered Bismuth Crystals Germany """"lab Grown"""" Z-284""",55.25,2025-05-17,,,WorthPoint
bismuth-crystal,100g Natural Aura Rainbow Titanium Quartz Crystal Cluster Mineral Specimen Reiki,11.2,2025-05-15,100,0.11,WorthPoint
bismuth-crystal,Bismuth Crystal Pyramid,15,2025-05-13,,,WorthPoint
bismuth-crystal,100g Natural Aura Yellow Titanium Quartz Crystal Cluster Energy Healing Gemstone,11.01,2025-05-11,100,0.11,WorthPoint
bismuth-crystal,Bismuth Crystal Meditating Sloth,45,2025-05-09,,,WorthPoint
bismuth-crystal,Natural Rainbow Aura Titanium Bismuth Rough Mineral Crystal Gemstone Specimens,7.17,2025-05-02,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Crystal Pieces From England 43.3 Grams Display,6.99,2025-04-21,43.3,0.16,WorthPoint
bismuth-crystal,Rainbow Bismuth Mineral Element Display Specimen Weight: 30 Grams,8,2025-04-13,30,0.27,WorthPoint
bismuth-crystal,Rainbow Bismuth Mineral Element Display Specimen Weight: 30grams,8,2025-04-13,30,0.27,WorthPoint
bismuth-crystal,Beautiful Assortment Of Bismuth 102 Grams Set Of 3,8.99,2025-04-10,102,0.09,WorthPoint
bismuth-crystal,Natural Aura Blue Titanium Stone Quartz Crystal Cluster Druzy Collection Healing,11.39,2025-04-09,,,WorthPoint
bismuth-crystal,3 Pieces Pretty .68 Ounce ~Total Weight~ Small Rainbow Bismuth Crystals,6,2025-04-09,,,WorthPoint
bismuth-crystal,Rainbow Bismuth Mineral Element Display Specimen Weight: 42 Grams,12,2025-04-06,42,0.29,WorthPoint
bismuth-crystal,"""Heart-Shaped Bismuth Crystal Ore Bowl – 4.25"""" Inch, 560g (19.7 Oz) Rainbow Metal""",49.99,2025-04-03,560,0.09,WorthPoint
bismuth-crystal,Pirate Treasure Paydirt,60,2025-04-02,,,WorthPoint
bismuth-crystal,200G Aura Rainbow Bismuth Titanium Quartz Cluster Mineral Specimen Decoration,26.8,2025-04-02,200,0.13,WorthPoint
bismuth-crystal,Beautiful Large Bismoth Crystal Gem And Mineral Specimen - 102 Grams,6,2025-04-01,102,0.06,WorthPoint
bismuth-crystal,180g+ Rainbow Aura Bismuth Crystal Healing Cluster Chunks Mineral Rocks Specimen,26.9,2025-03-31,180,0.15,WorthPoint
bismuth-crystal,Beautiful Large Bismoth Crystal Gem And Mineral Specimen - 59g,6.98,2025-03-31,59,0.12,WorthPoint
bismuth-crystal,80g Natural Aura Blue Titanium Quartz Crystal Cluster Energy Stone Geode Reiki,9.97,2025-03-29,80,0.12,WorthPoint
bismuth-crystal,Gold Nugget Paydirt,45,2025-03-28,,,WorthPoint
bismuth-crystal,Bismuth Crystal Pistol Shaped - Pew Pew,30,2025-03-27,,,WorthPoint
bismuth-crystal,Lab Grown Bismuth Shelf Piece,30,2025-03-25,,,WorthPoint
