material_slug,title,price_usd,sale_date,weight_grams,price_per_gram,source
chelyabinsk,Traktor Chelyabinsk/Russian KHL Authentic Jersey Size 52 #55,125,2025-11-27,,,WorthPoint
chelyabinsk,.569 Grams For All 15 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia COA,12.99,2025-11-26,569,0.02,WorthPoint
chelyabinsk,Antique 19thC 8½ct Russian Andalusite Multi-Color+Pendant: Warrior Mystic Amulet,779.99,2025-11-25,,,WorthPoint
chelyabinsk,9.54 Gram CHELYABINSK METEORITE Individual (LL5 Chondrite) 2013 Fall In RUSSIA,161.5,2025-11-23,9.54,16.93,WorthPoint
chelyabinsk,"Badge ""to The Shock-worker Of The Stalin Campaign For A High Harvest. Chelyabinsk Region"". Ussr, 1933",448,2025-11-23,,,WorthPoint
chelyabinsk,"TRAUMATOMY - Monolith Of Absolute Suffering, 2015 (Disc VG+, Inlay NM, Rest M)",21.7,2025-11-22,,,WorthPoint
chelyabinsk,Vintage Traktor Chelyabinsk Russian Polar Bear Hockey Puck (made In Russia),24.99,2025-11-17,,,WorthPoint
chelyabinsk,Famous 2013 Chelyabinsk Meteorite Flash And Boom Russia Chondrite LL5 COA 7219,54.95,2025-11-17,,,WorthPoint
chelyabinsk,.389 Grams For All 12 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia COA,9.99,2025-11-17,389,0.03,WorthPoint
chelyabinsk,"Meteorite**Chelyabinsk, L5 Chondrite**16.657 Grams, Feb 15, 2014 Russia Fall! ☄️",277,2025-11-17,16.657,16.63,WorthPoint
chelyabinsk,Magnet FALLING OF CHELYABINSK METEORITE With A Piece Of Meteorite,14.99,2025-11-16,,,WorthPoint
chelyabinsk,"Soviet Badge Chelyabinsk Training Center, MVD - 1980’s",12.5,2025-11-16,,,WorthPoint
chelyabinsk,Chelyabinsk Meteorite. LL5 .48 Grams. Individual. Fell Russia 2-15-13.,15,2025-11-15,48,0.31,WorthPoint
chelyabinsk,"Russian Lemurian Sacred Scribe Quartz Crystal, Old Stock, Tabby #6",37.46,2025-11-15,,,WorthPoint
chelyabinsk,Moldova: Personalized Stamps 2013. Astronomy/ The Chelyabinsk Meteor. 2v. MNH,6.99,2025-11-14,,,WorthPoint
chelyabinsk,"Chelyabinsk Stone OC, LL5 Fell Feb. 15, 2013 Russia 2.94 G Whole Stone",29,2025-11-14,2.94,9.86,WorthPoint
chelyabinsk,Chelyabinsk Meteorite,29,2025-11-12,,,WorthPoint
chelyabinsk,7 Grams 23x14x13mm Part Crusted Individual Chelyabinsk Meteorite (LL5) With COA,39.99,2025-11-11,7,5.71,WorthPoint
chelyabinsk,CHELYABINSK Meteorite Stone Chondrite Specimen RUSSIA W/ Case & ID Card,7.5,2025-11-10,,,WorthPoint
chelyabinsk,.763 Grams 10mm Fully Smokey Crusted Individual Chelyabinsk Meteorite (LL5) +COA,13.99,2025-11-10,763,0.02,WorthPoint
chelyabinsk,.960 Grams For All 22 Crusted Individuals Chelyabinsk Meteorite (LL5) Russia COA,19.99,2025-11-09,960,0.02,WorthPoint
chelyabinsk,Traktor Chelyabinsk/Russian KHL Authentic Jersey Size 60 - Excellent Condition!,175,2025-11-06,,,WorthPoint
chelyabinsk,2024-25 SGA Dallas Stars Souvenir Beverage Cup 2024 2025 Stadium Giveaway,5,2025-11-04,,,WorthPoint
